GROUP 0,Haptypes,PrivHaps,SegSites,PairDiffs,HapDiver,NucltdDiv,TajimasD,F*,MismatDist,0 VS 1,PrivTo0,PrivTo1,PairDiffs,MeanDiv(Hs-bar),PoolDiv(Ht),Fst,0 VS 2,PrivTo0,PrivTo2,PairDiffs,MeanDiv(Hs-bar),PoolDiv(Ht),Fst,GROUP 1,Haptypes,PrivHaps,SegSites,PairDiffs,HapDiver,NucltdDiv,TajimasD,F*,MismatDist,1 VS 2,PrivTo1,PrivTo2,PairDiffs,MeanDiv(Hs-bar),PoolDiv(Ht),Fst,GROUP 2,Haptypes,PrivHaps,SegSites,PairDiffs,HapDiver,NucltdDiv,TajimasD,F*,MismatDist,COMBINED,Haptypes,PrivHaps,SegSites,PairDiffs,HapDiver,NucltdDiv,TajimasD,F*,MismatDist,MRCA,PRIORS,Growth Rate 0,Event Growth 0,Event Size 1,Abstract 0,Abstract 1
,499,499,211,60.3492,0.997992,0.172426,2.80803,8.15457,{1 0 0 1 5 3 8 19 38 38 55 71 92 115 108 119 143 136 127 156 147 157 193 197 208 221 244 286 352 420 424 598 650 764 913 1058 1119 1304 1415 1540 1642 1720 1860 2054 2012 2074 2011 2110 2018 2039 2086 2028 1950 2002 1990 2018 1961 1893 1886 1766 1801 1829 1844 1916 2137 2436 2811 3233 3679 4192 4542 4820 4847 4846 4638 4271 3926 3438 2789 2260 1774 1284 952 673 460 311 217 114 65 43 21 11 3 2 },,499,32,58.567,0.983373,0.991685,-0.00244,,499,25,58.7098,0.978997,0.989498,0.000940539,,32,32,167,57.0706,0.96875,0.163059,1.4382,1.05109,{0 0 0 0 0 1 0 0 0 0 0 1 0 0 2 0 1 0 0 0 1 0 0 1 1 5 1 7 2 2 2 3 7 11 3 7 13 7 6 16 9 12 9 6 10 6 5 7 5 4 6 6 5 6 6 10 13 11 12 4 10 9 7 4 3 8 4 11 16 11 7 10 23 21 12 17 17 13 14 9 4 6 2 1 3 1 0 0 0 1 },,31,24,56.5475,0.964375,0.981562,-0.00827237,,25,25,155,56.96,0.96,0.162743,1.53964,1.03968,{0 1 0 0 0 0 1 0 0 0 0 0 0 2 2 0 0 0 0 0 0 2 0 0 0 0 0 4 3 0 3 1 4 3 3 0 2 2 3 4 4 5 4 10 7 3 3 0 6 9 13 10 6 4 7 4 2 8 10 7 2 6 6 0 4 8 6 5 6 5 8 11 11 9 14 12 5 4 5 4 2 1 2 1 0 1 },,555,555,213,59.996,0.998192,0.171417,2.79397,9.9529,{2 1 0 5 13 9 17 34 59 54 82 92 115 145 146 157 183 179 168 187 187 201 226 245 258 283 319 392 451 529 578 787 865 1042 1172 1391 1459 1727 1835 1974 2100 2210 2340 2566 2559 2569 2553 2638 2500 2534 2599 2543 2460 2535 2452 2560 2478 2387 2402 2221 2235 2274 2241 2338 2564 2983 3474 3981 4554 5158 5568 5947 5986 5850 5682 5216 4742 4141 3332 2761 2104 1558 1140 789 534 372 256 126 74 54 21 11 3 2 },7941,,-0.0163847,-0.0019725,1.31423,73327,3804.5
,499,499,217,75.302,0.997992,0.215149,4.04519,27.5408,{1 0 1 0 2 13 17 27 54 94 108 106 119 130 126 164 143 125 137 169 168 156 171 205 207 235 255 291 331 390 444 484 621 774 828 983 1096 1251 1368 1375 1449 1603 1699 1694 1579 1634 1531 1451 1297 1212 1138 981 999 958 894 975 952 985 1031 981 911 856 880 824 806 831 935 1105 1245 1335 1545 1668 1712 1749 1719 1721 1516 1368 1223 1041 879 737 544 463 372 355 385 508 755 988 1279 1696 2159 2620 3097 3512 3898 4151 4222 4256 3996 3677 3412 2866 2570 2065 1704 1285 1065 711 511 330 230 118 74 28 14 11 1 2 1 1 },,499,32,74.4254,0.983373,0.991685,0.000665986,,499,25,73.6456,0.978997,0.989498,-0.000186671,,32,32,174,73.4496,0.96875,0.209856,2.67728,2.29904,{0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1 2 2 0 0 0 1 1 2 2 1 3 2 4 2 0 5 3 5 6 2 10 7 6 7 7 6 5 7 4 9 10 6 3 6 6 2 2 0 1 2 1 0 1 0 0 0 0 0 1 0 2 5 7 3 6 4 6 11 14 9 9 9 7 6 4 3 4 6 3 0 3 7 3 5 12 9 11 16 11 17 13 11 13 15 11 11 14 7 6 7 7 5 1 4 2 0 0 0 0 1 },,32,25,71.7163,0.964375,0.982188,-0.0141792,,25,25,174,72.0167,0.96,0.205762,2.23943,1.99896,{0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 2 0 1 1 1 2 2 1 4 0 2 1 3 3 1 7 2 5 1 5 2 3 2 1 2 3 1 4 2 2 2 3 5 4 4 4 3 1 0 3 2 2 3 4 3 6 8 7 5 5 9 7 5 4 4 5 2 3 1 0 2 1 1 4 3 6 4 2 6 5 11 10 5 7 9 6 11 7 5 6 3 0 1 },,556,556,219,75.0469,0.998198,0.21442,4.04346,-1.#IND,{1 1 2 1 16 31 36 51 83 128 137 136 153 157 169 196 175 170 163 201 211 190 203 252 262 304 326 380 429 504 575 655 824 970 1075 1227 1363 1584 1714 1717 1821 1963 2062 2042 1958 2016 1879 1800 1594 1510 1365 1218 1223 1165 1108 1216 1166 1201 1268 1205 1109 991 1025 968 955 1021 1153 1353 1585 1737 1964 2137 2204 2233 2226 2225 1963 1739 1565 1349 1129 938 716 625 481 469 492 673 975 1288 1693 2197 2746 3349 3885 4385 4869 5101 5175 5151 4858 4432 4087 3452 3060 2443 2009 1539 1231 838 597 376 256 134 79 31 17 11 1 2 1 1 },22104,,-0.0170145,-0.00188501,1.39233,60702.2,3591.1
,500,500,203,37.6439,0.998,0.107554,0.771904,-1.69813,{0 2 3 3 7 18 24 40 70 106 127 163 191 226 221 228 229 241 305 335 387 499 586 726 839 1112 1298 1691 1940 2456 2845 3329 3952 4677 5606 6287 6897 7447 7890 8371 8219 7972 7218 6542 5611 4773 3698 2837 2134 1538 1058 738 434 276 159 83 39 27 16 2 1 0 1 },,500,31,35.7817,0.9824,0.991199,0.00927091,,500,25,36.1147,0.979001,0.9895,-0.00232262,,31,31,128,33.256,0.966797,0.0950173,0.176236,0.0990765,{1 1 0 0 1 1 0 0 1 1 1 1 3 1 3 0 1 0 4 4 3 7 4 7 2 9 8 15 13 15 27 28 32 37 30 38 24 37 29 26 21 17 14 8 7 4 3 4 1 2 },,30,24,33.945,0.963398,0.981074,-0.00175849,,25,25,117,34.7533,0.96,0.0992952,0.480624,0.107199,{0 1 0 0 0 1 1 1 0 0 0 0 0 1 0 0 0 3 0 5 2 3 1 5 3 1 9 5 8 6 12 19 15 17 20 18 15 12 19 8 16 19 10 7 10 12 7 3 3 1 1 },,555,555,203,37.2892,0.998192,0.106541,0.790713,-1.87077,{2 4 8 9 17 31 45 60 95 136 168 202 243 276 289 308 310 326 416 466 545 685 774 1002 1136 1489 1734 2236 2547 3220 3760 4397 5230 6176 7259 8166 8814 9403 9821 10254 9950 9621 8651 7699 6578 5537 4248 3229 2439 1748 1161 826 476 287 166 85 39 27 16 2 1 0 1 },1743,,-0.0181481,-0.00345693,20.6749,43203.1,241.84
,500,500,202,35.3647,0.998,0.101042,0.562276,-4.60199,{0 1 1 1 1 7 17 26 65 93 125 189 210 231 280 309 318 330 357 425 553 673 957 1162 1523 1842 2383 2861 3186 3963 4628 5343 5730 6656 7106 7596 7953 8007 7899 7407 6713 5992 4949 4079 3296 2494 2001 1518 1097 796 514 374 188 129 72 48 38 21 11 4 2 },,500,32,33.5662,0.983377,0.991687,0.00581982,,500,25,32.3764,0.979001,0.9895,0.0141792,,32,32,119,31.377,0.96875,0.0896486,0.234997,0.0396205,{0 0 1 1 2 3 1 1 0 2 0 0 1 0 1 2 2 3 4 7 3 10 7 9 17 10 17 20 22 23 30 30 37 29 28 29 27 19 20 17 16 14 11 7 6 2 1 1 1 2 },,32,25,30.1187,0.964375,0.982188,0.00648242,,25,25,113,28.47,0.96,0.0813429,-0.192188,-0.00845818,{0 1 0 0 0 0 0 1 0 0 2 1 2 3 0 2 8 1 7 8 6 5 8 13 11 15 15 12 15 16 20 19 21 15 23 10 8 9 4 5 7 1 2 0 2 0 0 0 0 1 0 1 },,557,557,204,34.8844,0.998205,0.0996696,0.531785,-5.52184,{0 3 3 6 10 19 34 65 106 141 180 245 281 308 354 393 417 461 518 626 811 1051 1411 1662 2184 2567 3258 3928 4262 5279 6081 6967 7531 8574 8964 9456 9741 9660 9381 8645 7854 6854 5707 4620 3731 2847 2274 1705 1231 898 561 407 211 138 87 56 40 22 13 5 2 },1525,,-0.0178036,-0.0038924,35.8298,47907.1,139.549
,499,499,199,50.5677,0.997992,0.144479,2.15916,-0.44923,{1 0 1 5 19 42 65 158 199 285 340 388 490 550 611 641 776 852 1063 1228 1328 1514 1669 1841 2059 2129 2275 2531 2736 2828 2894 2893 2758 2435 2111 1829 1423 1098 823 604 425 371 261 252 187 151 104 103 85 105 106 131 199 289 431 604 975 1262 1684 2254 2981 3690 4472 5100 5709 5853 6083 5775 5264 4774 4073 3387 2761 2098 1588 1151 834 584 452 276 165 113 52 29 9 3 2 1 },,499,31,50.6831,0.982396,0.991197,-0.00513025,,499,25,52.3334,0.978997,0.989498,0.0148963,,31,31,138,51.3185,0.966797,0.146624,1.89574,0.972118,{1 1 1 1 0 2 2 1 1 0 1 1 0 2 10 8 3 4 4 3 2 4 4 6 5 5 14 4 8 5 7 17 5 5 4 5 6 2 4 3 2 5 2 1 0 0 0 1 1 1 0 3 1 1 3 1 4 5 5 7 25 21 25 20 26 23 24 28 24 27 13 11 8 4 5 2 2 2 1 0 1 },,31,25,51.7788,0.963398,0.981699,-0.00290709,,25,25,134,52.54,0.96,0.150114,1.90412,1.00959,{0 0 0 0 1 0 3 2 0 0 0 0 3 1 6 1 3 2 6 4 8 1 5 3 4 3 5 4 2 7 2 2 3 4 0 0 2 2 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 4 0 4 5 6 7 11 10 17 9 11 17 13 12 11 18 10 11 8 6 7 6 1 0 2 0 1 },,555,555,201,50.7347,0.998192,0.144956,2.19279,-0.851982,{2 3 8 18 40 89 132 242 277 369 443 492 603 680 783 818 1011 1134 1359 1573 1688 1857 2078 2237 2478 2571 2751 3027 3326 3431 3469 3456 3272 2877 2464 2102 1656 1286 973 714 530 477 339 314 249 193 137 132 106 134 127 177 256 378 535 798 1219 1631 2105 2887 3720 4740 5572 6484 7110 7373 7517 7272 6554 5931 5085 4260 3475 2690 1982 1445 1080 735 545 329 191 134 59 34 10 3 2 1 },7651,,-0.0222172,-0.00205821,8.59852,12745.4,581.495
,500,500,199,53.9812,0.998,0.154232,2.50577,-0.192124,{0 1 3 5 8 36 47 89 139 153 229 261 293 279 306 303 316 290 314 344 385 373 488 553 629 766 826 827 955 941 1001 988 1075 1040 1052 1121 1157 1258 1395 1506 1682 1761 2024 2090 2330 2415 2496 2830 2716 2865 2870 2816 2758 2577 2364 2238 2207 2022 2016 2168 2397 2698 3165 3579 4098 4326 4497 4440 4262 4068 3742 3283 2815 2200 1925 1413 1011 662 448 282 168 109 69 43 16 18 8 5 4 0 2 },,500,31,51.9331,0.9824,0.991199,0.0207874,,500,25,53.6499,0.979001,0.9895,-0.00492117,,31,31,143,47.7258,0.966797,0.136359,1.31168,1.06326,{1 2 0 1 0 0 0 1 1 0 0 2 2 2 1 1 3 2 2 1 2 2 0 2 3 4 6 4 3 11 4 10 8 7 18 11 22 17 14 22 12 16 12 10 12 7 8 2 6 5 3 1 2 4 4 5 8 7 4 9 6 6 14 14 14 14 22 10 9 12 9 8 8 7 1 4 5 1 2 0 1 },,30,24,50.9087,0.963398,0.980449,0.00240654,,25,25,144,53.8467,0.96,0.153848,1.63449,0.780903,{0 0 0 1 1 0 0 1 0 1 1 1 1 1 0 2 0 2 1 0 1 1 0 2 3 0 2 1 0 1 2 3 2 2 4 5 3 5 3 3 3 5 8 9 7 13 4 4 3 8 5 4 3 3 2 2 4 2 3 2 6 6 3 10 13 13 13 19 12 9 5 5 13 7 3 4 5 3 0 0 1 },,555,555,201,53.7067,0.998185,0.153448,2.49451,-0.501184,{3 3 5 17 28 61 73 140 190 214 290 321 356 350 364 366 381 365 400 440 495 489 602 712 769 952 998 1039 1127 1148 1230 1217 1347 1349 1364 1473 1586 1736 1966 2104 2270 2396 2693 2777 2993 3066 3159 3428 3353 3466 3483 3341 3238 3056 2774 2679 2627 2390 2412 2618 2908 3331 3857 4419 5051 5349 5562 5561 5318 4986 4553 4041 3451 2695 2312 1699 1233 806 550 350 214 123 78 49 18 23 9 5 4 0 2 },6735,,-0.0209899,-0.00119073,1.61959,18418.7,3087.21
,499,499,216,57.0705,0.997992,0.163059,2.36821,19.4969,{1 0 0 1 0 4 9 9 24 28 52 57 72 80 113 82 121 107 118 105 120 127 142 163 221 277 340 444 516 608 696 823 829 965 954 947 1050 1083 1237 1306 1455 1632 1729 1834 1958 2020 2142 2187 2337 2540 2872 3108 3388 3747 4011 4478 4664 4888 4865 4730 4479 4264 3846 3386 2904 2443 1943 1703 1440 1305 1145 1056 1054 1127 1103 1136 1270 1309 1314 1344 1364 1378 1232 1166 1062 973 854 706 569 468 307 235 173 112 85 46 20 9 4 },,499,31,58.6667,0.982396,0.991197,0.0106426,,499,25,54.8919,0.978997,0.989498,0.0243507,,31,31,168,59.0141,0.966797,0.168612,1.58512,0.895827,{1 0 0 0 0 0 0 0 2 0 0 2 0 2 0 0 0 0 0 0 0 1 0 4 0 2 5 0 2 2 3 3 2 3 2 7 0 5 1 4 8 6 1 4 8 6 4 9 8 11 13 13 26 10 17 17 12 22 15 21 18 7 12 2 4 4 3 6 3 5 7 7 5 6 7 12 6 11 5 8 15 12 8 7 9 7 5 3 1 2 1 1 1 1 1 },,31,25,57.3438,0.963398,0.981699,0.0491194,,25,25,151,50.04,0.96,0.142971,0.997879,0.258714,{0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 2 2 2 2 4 2 2 6 2 2 3 1 0 4 4 3 2 3 5 3 3 3 13 8 7 9 5 5 5 7 8 7 8 8 7 7 8 14 16 8 13 14 7 8 8 5 6 1 2 4 3 3 3 3 1 2 2 1 0 0 1 0 0 0 1 },,555,555,217,57.0536,0.998192,0.16301,2.41187,50.2481,{2 0 0 3 0 14 15 26 39 43 69 79 80 102 130 107 145 123 143 134 157 168 186 236 303 381 463 565 661 794 840 973 989 1141 1165 1139 1260 1330 1516 1629 1786 1977 2123 2227 2411 2524 2676 2736 2932 3235 3560 3811 4264 4684 5094 5584 5805 6120 6096 5949 5640 5267 4732 4099 3467 2907 2364 2074 1739 1558 1405 1309 1316 1352 1390 1441 1562 1633 1645 1689 1728 1745 1547 1477 1367 1224 1087 874 705 564 378 283 211 135 99 50 24 9 6 },10493,,-0.015523,-0.00233591,1.75041,94959.8,2856.48
,500,500,216,59.9313,0.998,0.171232,2.63638,1.87915,{0 0 0 4 15 12 28 36 66 84 105 169 160 170 184 213 196 213 222 222 229 238 290 297 320 380 431 508 571 695 827 1001 1032 1232 1406 1521 1689 1840 1847 1987 2165 2203 2321 2656 2699 2928 3126 3147 3348 3297 3170 3138 2987 2950 2898 2748 2573 2541 2298 2067 1738 1443 1274 979 746 544 411 287 167 124 90 45 52 70 130 211 317 531 688 933 1204 1416 1812 2067 2363 2493 2765 2869 2906 2907 2703 2621 2234 1917 1632 1299 1012 730 505 326 196 140 59 42 28 10 8 3 2 0 1 },,500,31,57.2512,0.9824,0.991199,0.00276913,,500,25,60.8574,0.979001,0.9895,-0.00243511,,31,31,168,54.254,0.966797,0.155012,1.14893,1.24129,{1 3 1 0 0 0 1 0 0 0 1 0 1 4 1 1 0 1 0 1 1 1 3 2 9 0 5 5 6 4 3 9 5 17 10 6 6 8 15 13 9 9 9 16 14 10 11 13 12 9 13 11 9 18 5 6 12 6 3 1 4 6 2 5 0 2 1 0 0 1 0 0 0 0 1 1 2 1 9 2 3 3 7 12 11 7 3 5 8 9 7 4 4 4 6 7 6 3 5 2 1 2 },,31,25,58.4913,0.963398,0.981699,0.00554331,,25,25,159,62.08,0.96,0.177371,1.88469,1.40794,{0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 1 1 0 1 1 4 2 1 2 0 4 1 2 3 3 5 3 3 5 6 3 3 1 1 9 4 6 3 4 3 3 6 5 5 14 8 6 11 3 7 8 5 4 6 3 3 1 0 0 0 0 0 0 0 0 0 0 2 1 2 4 4 3 9 4 5 13 9 6 7 4 9 5 5 3 7 3 2 2 0 2 2 1 },,556,556,216,59.7076,0.998198,0.170593,2.68766,2.87033,{1 3 4 7 26 22 40 54 100 114 147 197 188 200 214 266 246 274 279 287 294 311 375 389 440 510 593 684 771 957 1150 1275 1337 1600 1783 1946 2153 2299 2323 2501 2667 2749 2909 3240 3359 3608 3869 3929 4138 3999 3840 3831 3663 3636 3539 3386 3198 3072 2816 2544 2165 1796 1596 1205 891 670 487 344 201 144 96 51 63 85 146 247 394 635 863 1162 1521 1749 2258 2590 2906 3101 3415 3540 3556 3543 3306 3181 2714 2354 2054 1600 1261 936 630 407 262 172 84 56 30 12 8 4 2 0 1 },13366,,-0.0188629,-0.00166882,1.7528,34864.2,2852.58
,500,500,199,34.8728,0.998,0.0996367,0.56545,-3.513,{0 6 13 46 104 180 316 496 715 877 996 1296 1482 1766 1926 2222 2672 2911 3351 3564 3764 3850 3637 3265 2893 2595 2219 1908 1611 1504 1207 1058 1068 1097 1449 2051 2842 3740 4583 5290 5579 5723 5482 4904 4300 3360 2508 1727 1117 737 402 234 117 61 27 15 8 3 0 1 0 0 6 7 25 39 84 130 193 302 456 621 860 1101 1299 1483 1399 1196 963 697 490 283 153 58 21 8 1 },,500,25,36.4163,0.974588,0.987293,0.0112956,,500,25,36.601,0.979001,0.9895,0.00604385,,25,25,111,37.1371,0.951172,0.106106,1.31731,0.709415,{9 14 7 5 1 6 3 4 6 10 12 14 10 4 5 7 0 0 5 10 20 20 8 1 0 0 0 0 0 0 0 0 8 11 28 26 28 20 21 16 14 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 6 10 24 2 9 15 31 14 5 4 },,24,24,36.4275,0.955586,0.977168,-0.0297682,,25,25,115,37.8867,0.96,0.108248,0.964024,0.471143,{0 0 2 3 1 4 4 4 7 8 6 9 5 4 4 4 5 4 0 3 3 4 5 5 3 6 2 2 2 2 2 2 6 8 8 16 13 12 12 9 10 5 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 6 7 6 6 6 11 7 14 6 6 2 1 },,549,549,201,35.1929,0.99814,0.100551,0.614989,-4.50932,{10 26 39 105 199 328 551 817 1101 1345 1454 1811 2079 2399 2604 2930 3354 3616 4025 4119 4236 4339 4101 3727 3373 3034 2630 2237 1872 1701 1347 1183 1266 1454 2012 2970 4021 5012 6016 6660 6843 6796 6328 5475 4699 3608 2635 1791 1148 758 408 240 117 61 27 15 8 3 0 1 0 0 9 12 40 92 209 303 415 649 968 1127 1545 1858 2061 2106 1824 1508 1171 818 532 293 154 58 21 8 1 },8042,,-0.0288042,-0.00014636,3.52504,1766.65,1418.42
,499,499,211,57.3976,0.997992,0.163993,2.52494,7.36402,{1 0 0 0 5 6 17 24 35 50 70 99 105 115 158 159 170 201 187 196 234 242 261 278 293 359 368 414 400 459 479 560 654 781 878 982 1066 1153 1227 1197 1270 1185 1161 1056 1001 877 876 908 915 1075 1327 1591 1983 2412 2873 3516 4075 4661 5226 5771 5971 6330 6176 6159 5972 5562 5196 4555 4147 3601 3025 2575 1952 1627 1213 957 665 514 322 216 151 95 57 35 14 15 3 0 0 2 1 },,499,32,57.4227,0.983373,0.991685,0.00410981,,499,25,56.4824,0.978997,0.989498,-0.007372,,32,32,158,56.9758,0.96875,0.162788,1.72706,1.15118,{0 1 1 2 1 1 1 0 0 1 0 0 0 0 0 1 2 1 0 1 0 0 2 2 2 5 0 2 1 1 4 2 3 5 4 4 1 6 4 5 6 4 6 5 2 0 2 2 0 2 1 2 8 6 8 11 17 17 11 23 20 27 34 31 27 32 22 30 18 20 10 11 6 5 2 0 0 1 0 1 },,32,25,56.4175,0.964375,0.982188,-0.00479292,,25,25,163,56.4,0.96,0.161143,1.21851,0.953962,{0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 1 0 0 1 0 1 0 1 1 0 3 2 6 2 2 2 5 1 5 0 3 3 0 1 5 0 0 0 1 4 3 5 4 7 5 8 18 18 13 17 16 17 20 22 17 15 8 4 5 4 3 3 6 4 1 1 0 1 0 1 },,556,556,214,57.3179,0.998198,0.163766,2.51162,7.46114,{1 4 1 4 15 18 29 38 59 76 101 125 136 156 198 196 220 244 237 255 295 293 343 353 374 438 451 498 506 583 634 747 884 1019 1118 1229 1353 1444 1471 1486 1554 1447 1434 1250 1189 1024 1026 1076 1107 1305 1657 1964 2453 2981 3549 4330 5049 5760 6514 7169 7483 7897 7694 7754 7422 6944 6488 5752 5187 4460 3747 3152 2418 1989 1489 1127 771 588 369 249 164 101 59 37 14 15 3 0 0 2 1 },5703,,-0.0170219,-0.0017704,1.17501,60567.4,4255.29
,499,499,202,42.5814,0.997992,0.121661,1.28448,-1.49974,{1 1 2 3 10 29 37 71 106 174 208 282 338 394 402 441 438 421 396 373 358 385 342 365 340 406 564 698 867 1052 1310 1576 1871 2423 2801 3367 4024 4636 5433 6101 6338 6986 7088 7021 7029 6525 6078 5263 4458 3727 3008 2279 1755 1326 931 645 478 407 372 382 467 606 636 739 846 836 855 857 769 699 576 506 351 300 193 123 84 58 40 35 13 9 6 1 2 0 0 1 },,499,31,41.4828,0.982396,0.991197,-0.000811957,,499,25,41.1878,0.978997,0.989498,-0.00383434,,31,31,142,40.4516,0.966797,0.115576,0.561236,0.570535,{1 1 0 0 0 0 1 1 2 2 1 0 1 1 1 0 0 0 4 0 1 1 0 3 1 2 4 3 4 7 10 13 18 22 15 22 31 28 24 28 27 33 23 22 17 20 13 8 5 8 3 0 0 1 3 0 0 3 2 1 7 4 9 5 5 4 8 5 3 4 },,31,25,40.0525,0.963398,0.981699,-0.00570021,,25,25,147,40.11,0.96,0.1146,0.120246,-0.195758,{0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 6 2 1 2 4 3 1 6 2 5 10 9 8 7 14 10 16 18 24 22 19 18 14 14 9 11 4 2 6 4 1 0 2 0 0 0 0 0 2 2 0 4 1 1 5 2 2 1 0 3 0 0 1 },,555,555,205,42.3307,0.998192,0.120945,1.2564,-3.26732,{2 4 4 9 27 48 69 118 162 238 283 343 426 469 489 519 498 478 456 428 411 467 434 474 461 562 757 933 1124 1387 1727 2099 2542 3202 3733 4468 5272 6048 6985 7700 8051 8738 8866 8646 8475 7848 7303 6182 5185 4322 3472 2594 1969 1486 1043 729 541 495 458 512 630 803 856 970 1082 1107 1080 1086 949 851 703 590 402 340 222 135 91 67 43 36 13 9 6 1 2 0 0 1 },5543,,-0.0203484,-0.00186866,3.69361,22327.4,1353.69
,500,500,216,67.9812,0.998,0.194232,3.391,8.56424,{0 1 1 2 8 17 33 39 73 103 115 157 200 207 216 224 276 261 284 318 385 381 446 469 534 552 547 538 567 611 692 717 809 826 914 884 842 867 776 787 696 717 700 700 709 714 774 830 904 1016 1107 1199 1349 1379 1467 1558 1712 1623 1619 1686 1792 1732 1717 1591 1634 1379 1331 1142 988 967 958 1089 1301 1564 1991 2360 2863 3228 3662 4076 4308 4545 4618 4594 4515 4164 3809 3425 3068 2626 2298 1860 1482 1177 886 683 398 311 200 134 66 28 29 14 4 5 },,500,32,67.2712,0.983377,0.991687,0.00685341,,500,25,68.3558,0.979001,0.9895,0.00634304,,32,32,174,65.6391,0.96875,0.18754,1.98587,1.83109,{0 2 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 2 2 1 2 1 3 2 3 5 1 3 2 4 4 4 3 1 2 3 5 4 9 5 5 8 7 1 1 2 9 9 8 6 6 4 6 3 8 6 6 5 3 6 6 5 4 6 3 4 3 1 0 5 2 4 10 3 13 16 13 14 17 18 22 20 20 18 16 13 15 7 7 5 9 5 1 0 0 0 0 2 1 0 0 0 0 0 1 1 },,31,24,65.9075,0.964375,0.981562,-0.0128016,,25,25,166,67.8633,0.96,0.193895,2.16177,1.76407,{0 1 0 0 0 0 0 0 1 2 0 0 0 0 0 1 0 0 0 0 0 0 1 3 3 0 1 1 2 0 0 1 2 5 2 3 0 3 0 0 1 1 5 1 3 2 4 3 4 6 6 1 4 6 4 4 5 4 5 1 2 6 1 4 0 1 2 2 1 3 0 1 2 2 2 5 6 10 10 11 15 15 8 17 14 11 6 7 4 10 9 3 2 2 1 0 1 1 0 1 },,556,556,216,67.9196,0.998198,0.194056,3.46486,10.1333,{1 5 3 9 22 40 51 69 111 131 151 197 242 260 259 269 314 313 338 391 454 455 526 575 656 659 684 688 723 739 862 870 969 979 1090 1064 1035 1045 951 994 925 945 927 932 945 959 1016 1118 1183 1380 1485 1578 1749 1800 1860 1944 2084 1980 2012 2000 2094 2098 2058 1888 1905 1595 1545 1337 1144 1130 1146 1275 1552 1936 2455 2979 3595 4089 4590 5176 5438 5780 5847 5795 5620 5209 4732 4288 3769 3272 2806 2288 1784 1395 1028 771 470 371 233 158 78 37 36 21 7 8 2 },11560,,-0.0185765,-0.00185828,2.13712,37993.1,2339.6
,500,500,205,52.2708,0.998,0.149345,2.17839,-0.185412,{0 0 3 18 21 48 73 107 152 230 279 289 350 395 421 445 465 476 525 538 640 729 779 949 1113 1265 1474 1723 1930 2009 2239 2294 2301 2302 2218 1989 2164 2078 2228 2392 2557 2664 2806 2860 2726 2527 2296 1921 1517 1176 897 667 457 345 281 255 246 263 350 477 640 870 1095 1591 2010 2597 2976 3526 3718 3881 4089 3888 3738 3607 3426 3106 2680 2202 1899 1557 1174 950 768 517 405 279 194 140 100 76 48 40 10 9 3 2 },,500,31,51.4927,0.9824,0.991199,-0.00447457,,500,25,51.0024,0.979001,0.9895,-0.00639828,,31,31,164,51.1754,0.966797,0.146215,0.98082,0.758671,{1 1 1 1 2 0 0 0 2 0 0 2 2 2 2 2 0 2 2 2 1 6 4 10 6 10 6 5 10 5 4 3 7 3 6 3 7 11 18 23 14 19 14 12 7 8 4 2 2 2 2 1 1 1 1 5 1 5 3 4 0 4 2 6 5 15 6 10 14 16 15 12 19 12 17 13 10 7 7 2 4 6 2 3 2 2 2 1 2 },,31,25,50.19,0.963398,0.981699,-0.011776,,25,25,146,50.3867,0.96,0.143962,1.20298,1.07334,{0 0 0 0 0 1 0 0 1 0 1 2 1 1 1 2 3 4 3 2 3 7 6 1 4 10 8 3 5 8 1 0 3 5 4 4 2 3 7 6 5 5 4 4 4 0 0 4 0 2 1 0 1 0 0 2 0 0 0 2 3 1 6 4 11 19 12 8 14 13 13 10 8 5 5 2 4 3 2 5 2 2 0 1 0 1 },,556,556,206,52.0701,0.998198,0.148772,2.20145,-0.607206,{1 2 9 25 35 68 105 145 212 277 331 381 438 488 526 546 567 634 687 750 870 975 1106 1280 1453 1702 1923 2285 2462 2544 2741 2794 2734 2726 2660 2392 2650 2640 2837 3084 3265 3403 3523 3501 3272 3001 2644 2201 1746 1346 1010 755 511 398 332 327 308 340 463 619 837 1119 1452 2005 2573 3304 3773 4380 4652 4908 5072 4859 4611 4491 4216 3747 3284 2672 2278 1885 1402 1157 909 611 495 341 245 176 121 91 55 47 12 11 3 2 },8422,,-0.021473,-0.000816637,1.06818,15933.7,4680.85
